70BCSV 	
// AQ6370C OPTICAL SPECTRUM ANALYZER //                 
25
"CTRWL",1550.000000
"SPAN",  50.000000
"START WL",1525.000000
"STOP WL",1575.000000
"WLFREQ", 0
"REFL",-20.0
"LSCL",10.0
"RESLN",0.020
"AVG",   1
"SMPLAUTO",      0
"SMPL",       5001
"SMPLINTVL",0.0100
"HIGH1"
"MEAS"
"LSUNT",0
"NMSKH","OFF"
"RESCOR",0
"SMOOTH",0
"FIBERTYPE",0
"MEASWL",1
"SWPSPD",1
"RESPARM", 9596
"FREQPARM", 9596


1526.4800, -54.906
1526.4900, -54.884
1526.5000, -54.855
1526.5100, -54.846
1526.5200, -54.811
1526.5300, -54.778
1526.5400, -54.767
1526.5500, -54.721
1526.5600, -54.675
1526.5700, -54.648
1526.5800, -54.608
1526.5900, -54.571
1526.6000, -54.548
1526.6100, -54.506
1526.6200, -54.478
1526.6300, -54.447
1526.6400, -54.413
1526.6500, -54.394
1526.6600, -54.383
1526.6700, -54.346
1526.6800, -54.317
1526.6900, -54.325
1526.7000, -54.332
1526.7100, -54.314
1526.7200, -54.313
1526.7300, -54.278
1526.7400, -54.272
1526.7500, -54.246
1526.7600, -54.234
1526.7700, -54.212
1526.7800, -54.177
1526.7900, -54.141
1526.8000, -54.109
1526.8100, -54.087
1526.8200, -54.047
1526.8300, -54.018
1526.8400, -53.971
1526.8500, -53.950
1526.8600, -53.924
1526.8700, -53.900
1526.8800, -53.880
1526.8900, -53.868
1526.9000, -53.860
1526.9100, -53.832
1526.9200, -53.832
1526.9300, -53.817
1526.9400, -53.813
1526.9500, -53.798
1526.9600, -53.808
1526.9700, -53.795
1526.9800, -53.792
1526.9900, -53.784
1527.0000, -53.765
1527.0100, -53.761
1527.0200, -53.753
1527.0300, -53.731
1527.0400, -53.702
1527.0500, -53.681
1527.0600, -53.657
1527.0700, -53.629
1527.0800, -53.611
1527.0900, -53.581
1527.1000, -53.547
1527.1100, -53.514
1527.1200, -53.496
1527.1300, -53.486
1527.1400, -53.479
1527.1500, -53.449
1527.1600, -53.443
1527.1700, -53.426
1527.1800, -53.431
1527.1900, -53.418
1527.2000, -53.405
1527.2100, -53.386
1527.2200, -53.388
1527.2300, -53.376
1527.2400, -53.370
1527.2500, -53.336
1527.2600, -53.311
1527.2700, -53.291
1527.2800, -53.256
1527.2900, -53.233
1527.3000, -53.220
1527.3100, -53.196
1527.3200, -53.164
1527.3300, -53.152
1527.3400, -53.137
1527.3500, -53.128
1527.3600, -53.126
1527.3700, -53.125
1527.3800, -53.128
1527.3900, -53.125
1527.4000, -53.125
1527.4100, -53.134
1527.4200, -53.147
1527.4300, -53.154
1527.4400, -53.164
1527.4500, -53.165
1527.4600, -53.160
1527.4700, -53.172
1527.4800, -53.161
1527.4900, -53.154
1527.5000, -53.136
1527.5100, -53.103
1527.5200, -53.075
1527.5300, -53.054
1527.5400, -53.013
1527.5500, -52.988
1527.5600, -52.969
1527.5700, -52.937
1527.5800, -52.913
1527.5900, -52.888
1527.6000, -52.871
1527.6100, -52.873
1527.6200, -52.861
1527.6300, -52.850
1527.6400, -52.847
1527.6500, -52.850
1527.6600, -52.850
1527.6700, -52.854
1527.6800, -52.848
1527.6900, -52.844
1527.7000, -52.836
1527.7100, -52.833
1527.7200, -52.816
1527.7300, -52.812
1527.7400, -52.790
1527.7500, -52.764
1527.7600, -52.747
1527.7700, -52.741
1527.7800, -52.729
1527.7900, -52.724
1527.8000, -52.709
1527.8100, -52.694
1527.8200, -52.701
1527.8300, -52.704
1527.8400, -52.714
1527.8500, -52.731
1527.8600, -52.759
1527.8700, -52.779
1527.8800, -52.780
1527.8900, -52.793
1527.9000, -52.811
1527.9100, -52.823
1527.9200, -52.845
1527.9300, -52.845
1527.9400, -52.837
1527.9500, -52.842
1527.9600, -52.835
1527.9700, -52.826
1527.9800, -52.813
1527.9900, -52.781
1528.0000, -52.744
1528.0100, -52.718
1528.0200, -52.692
1528.0300, -52.682
1528.0400, -52.658
1528.0500, -52.624
1528.0600, -52.587
1528.0700, -52.580
1528.0800, -52.569
1528.0900, -52.551
1528.1000, -52.548
1528.1100, -52.541
1528.1200, -52.522
1528.1300, -52.513
1528.1400, -52.515
1528.1500, -52.523
1528.1600, -52.512
1528.1700, -52.511
1528.1800, -52.500
1528.1900, -52.496
1528.2000, -52.491
1528.2100, -52.486
1528.2200, -52.465
1528.2300, -52.473
1528.2400, -52.461
1528.2500, -52.456
1528.2600, -52.453
1528.2700, -52.454
1528.2800, -52.466
1528.2900, -52.472
1528.3000, -52.472
1528.3100, -52.488
1528.3200, -52.502
1528.3300, -52.527
1528.3400, -52.554
1528.3500, -52.573
1528.3600, -52.582
1528.3700, -52.594
1528.3800, -52.604
1528.3900, -52.630
1528.4000, -52.634
1528.4100, -52.640
1528.4200, -52.638
1528.4300, -52.639
1528.4400, -52.627
1528.4500, -52.617
1528.4600, -52.621
1528.4700, -52.592
1528.4800, -52.567
1528.4900, -52.530
1528.5000, -52.507
1528.5100, -52.470
1528.5200, -52.453
1528.5300, -52.424
1528.5400, -52.388
1528.5500, -52.372
1528.5600, -52.354
1528.5700, -52.342
1528.5800, -52.349
1528.5900, -52.341
1528.6000, -52.348
1528.6100, -52.338
1528.6200, -52.341
1528.6300, -52.345
1528.6400, -52.346
1528.6500, -52.346
1528.6600, -52.324
1528.6700, -52.298
1528.6800, -52.286
1528.6900, -52.273
1528.7000, -52.270
1528.7100, -52.262
1528.7200, -52.248
1528.7300, -52.231
1528.7400, -52.221
1528.7500, -52.226
1528.7600, -52.235
1528.7700, -52.247
1528.7800, -52.260
1528.7900, -52.267
1528.8000, -52.285
1528.8100, -52.313
1528.8200, -52.340
1528.8300, -52.363
1528.8400, -52.382
1528.8500, -52.400
1528.8600, -52.411
1528.8700, -52.430
1528.8800, -52.456
1528.8900, -52.461
1528.9000, -52.472
1528.9100, -52.455
1528.9200, -52.441
1528.9300, -52.433
1528.9400, -52.409
1528.9500, -52.371
1528.9600, -52.347
1528.9700, -52.308
1528.9800, -52.264
1528.9900, -52.232
1529.0000, -52.217
1529.0100, -52.202
1529.0200, -52.178
1529.0300, -52.159
1529.0400, -52.140
1529.0500, -52.131
1529.0600, -52.131
1529.0700, -52.143
1529.0800, -52.146
1529.0900, -52.138
1529.1000, -52.117
1529.1100, -52.112
1529.1200, -52.114
1529.1300, -52.113
1529.1400, -52.107
1529.1500, -52.089
1529.1600, -52.074
1529.1700, -52.062
1529.1800, -52.066
1529.1900, -52.071
1529.2000, -52.070
1529.2100, -52.068
1529.2200, -52.061
1529.2300, -52.078
1529.2400, -52.080
1529.2500, -52.098
1529.2600, -52.108
1529.2700, -52.108
1529.2800, -52.117
1529.2900, -52.132
1529.3000, -52.143
1529.3100, -52.156
1529.3200, -52.178
1529.3300, -52.204
1529.3400, -52.212
1529.3500, -52.223
1529.3600, -52.231
1529.3700, -52.231
1529.3800, -52.225
1529.3900, -52.203
1529.4000, -52.173
1529.4100, -52.149
1529.4200, -52.123
1529.4300, -52.095
1529.4400, -52.078
1529.4500, -52.063
1529.4600, -52.023
1529.4700, -51.990
1529.4800, -51.954
1529.4900, -51.936
1529.5000, -51.921
1529.5100, -51.898
1529.5200, -51.891
1529.5300, -51.884
1529.5400, -51.899
1529.5500, -51.898
1529.5600, -51.895
1529.5700, -51.895
1529.5800, -51.889
1529.5900, -51.879
1529.6000, -51.890
1529.6100, -51.891
1529.6200, -51.881
1529.6300, -51.874
1529.6400, -51.863
1529.6500, -51.859
1529.6600, -51.857
1529.6700, -51.849
1529.6800, -51.846
1529.6900, -51.826
1529.7000, -51.815
1529.7100, -51.799
1529.7200, -51.801
1529.7300, -51.812
1529.7400, -51.823
1529.7500, -51.848
1529.7600, -51.853
1529.7700, -51.850
1529.7800, -51.847
1529.7900, -51.850
1529.8000, -51.871
1529.8100, -51.892
1529.8200, -51.909
1529.8300, -51.928
1529.8400, -51.936
1529.8500, -51.934
1529.8600, -51.931
1529.8700, -51.914
1529.8800, -51.877
1529.8900, -51.834
1529.9000, -51.809
1529.9100, -51.787
1529.9200, -51.771
1529.9300, -51.756
1529.9400, -51.740
1529.9500, -51.734
1529.9600, -51.735
1529.9700, -51.728
1529.9800, -51.723
1529.9900, -51.731
1530.0000, -51.719
1530.0100, -51.717
1530.0200, -51.720
1530.0300, -51.721
1530.0400, -51.725
1530.0500, -51.728
1530.0600, -51.712
1530.0700, -51.701
1530.0800, -51.697
1530.0900, -51.681
1530.1000, -51.661
1530.1100, -51.642
1530.1200, -51.642
1530.1300, -51.624
1530.1400, -51.617
1530.1500, -51.612
1530.1600, -51.578
1530.1700, -51.562
1530.1800, -51.549
1530.1900, -51.538
1530.2000, -51.546
1530.2100, -51.553
1530.2200, -51.562
1530.2300, -51.577
1530.2400, -51.572
1530.2500, -51.566
1530.2600, -51.571
1530.2700, -51.568
1530.2800, -51.570
1530.2900, -51.558
1530.3000, -51.552
1530.3100, -51.554
1530.3200, -51.555
1530.3300, -51.573
1530.3400, -51.571
1530.3500, -51.586
1530.3600, -51.574
1530.3700, -51.552
1530.3800, -51.535
1530.3900, -51.507
1530.4000, -51.491
1530.4100, -51.473
1530.4200, -51.455
1530.4300, -51.445
1530.4400, -51.436
1530.4500, -51.442
1530.4600, -51.435
1530.4700, -51.432
1530.4800, -51.442
1530.4900, -51.430
1530.5000, -51.427
1530.5100, -51.437
1530.5200, -51.441
1530.5300, -51.440
1530.5400, -51.450
1530.5500, -51.438
1530.5600, -51.420
1530.5700, -51.412
1530.5800, -51.403
1530.5900, -51.397
1530.6000, -51.389
1530.6100, -51.375
1530.6200, -51.363
1530.6300, -51.347
1530.6400, -51.344
1530.6500, -51.331
1530.6600, -51.299
1530.6700, -51.270
1530.6800, -51.268
1530.6900, -51.255
1530.7000, -51.255
1530.7100, -51.257
1530.7200, -51.240
1530.7300, -51.246
1530.7400, -51.266
1530.7500, -51.265
1530.7600, -51.284
1530.7700, -51.278
1530.7800, -51.254
1530.7900, -51.232
1530.8000, -51.233
1530.8100, -51.208
1530.8200, -51.209
1530.8300, -51.190
1530.8400, -51.168
1530.8500, -51.150
1530.8600, -51.138
1530.8700, -51.127
1530.8800, -51.122
1530.8900, -51.091
1530.9000, -51.084
1530.9100, -51.077
1530.9200, -51.083
1530.9300, -51.076
1530.9400, -51.090
1530.9500, -51.090
1530.9600, -51.092
1530.9700, -51.103
1530.9800, -51.124
1530.9900, -51.140
1531.0000, -51.148
1531.0100, -51.135
1531.0200, -51.140
1531.0300, -51.139
1531.0400, -51.140
1531.0500, -51.125
1531.0600, -51.115
1531.0700, -51.101
1531.0800, -51.084
1531.0900, -51.065
1531.1000, -51.052
1531.1100, -51.036
1531.1200, -51.027
1531.1300, -50.998
1531.1400, -50.955
1531.1500, -50.925
1531.1600, -50.907
1531.1700, -50.892
1531.1800, -50.877
1531.1900, -50.872
1531.2000, -50.866
1531.2100, -50.855
1531.2200, -50.859
1531.2300, -50.861
1531.2400, -50.864
1531.2500, -50.860
1531.2600, -50.848
1531.2700, -50.846
1531.2800, -50.836
1531.2900, -50.841
1531.3000, -50.819
1531.3100, -50.808
1531.3200, -50.793
1531.3300, -50.773
1531.3400, -50.774
1531.3500, -50.784
1531.3600, -50.782
1531.3700, -50.775
1531.3800, -50.777
1531.3900, -50.792
1531.4000, -50.797
1531.4100, -50.815
1531.4200, -50.833
1531.4300, -50.842
1531.4400, -50.846
1531.4500, -50.854
1531.4600, -50.856
1531.4700, -50.864
1531.4800, -50.868
1531.4900, -50.869
1531.5000, -50.862
1531.5100, -50.857
1531.5200, -50.845
1531.5300, -50.842
1531.5400, -50.811
1531.5500, -50.798
1531.5600, -50.764
1531.5700, -50.721
1531.5800, -50.694
1531.5900, -50.678
1531.6000, -50.644
1531.6100, -50.622
1531.6200, -50.599
1531.6300, -50.577
1531.6400, -50.557
1531.6500, -50.560
1531.6600, -50.548
1531.6700, -50.532
1531.6800, -50.518
1531.6900, -50.517
1531.7000, -50.521
1531.7100, -50.528
1531.7200, -50.523
1531.7300, -50.527
1531.7400, -50.540
1531.7500, -50.526
1531.7600, -50.532
1531.7700, -50.529
1531.7800, -50.523
1531.7900, -50.512
1531.8000, -50.508
1531.8100, -50.499
1531.8200, -50.489
1531.8300, -50.468
1531.8400, -50.474
1531.8500, -50.470
1531.8600, -50.469
1531.8700, -50.461
1531.8800, -50.466
1531.8900, -50.483
1531.9000, -50.493
1531.9100, -50.508
1531.9200, -50.519
1531.9300, -50.543
1531.9400, -50.556
1531.9500, -50.564
1531.9600, -50.576
1531.9700, -50.581
1531.9800, -50.565
1531.9900, -50.571
1532.0000, -50.556
1532.0100, -50.560
1532.0200, -50.542
1532.0300, -50.522
1532.0400, -50.485
1532.0500, -50.457
1532.0600, -50.423
1532.0700, -50.402
1532.0800, -50.365
1532.0900, -50.325
1532.1000, -50.297
1532.1100, -50.283
1532.1200, -50.273
1532.1300, -50.264
1532.1400, -50.260
1532.1500, -50.262
1532.1600, -50.257
1532.1700, -50.259
1532.1800, -50.253
1532.1900, -50.251
1532.2000, -50.234
1532.2100, -50.226
1532.2200, -50.216
1532.2300, -50.196
1532.2400, -50.183
1532.2500, -50.171
1532.2600, -50.161
1532.2700, -50.156
1532.2800, -50.149
1532.2900, -50.133
1532.3000, -50.130
1532.3100, -50.124
1532.3200, -50.131
1532.3300, -50.142
1532.3400, -50.144
1532.3500, -50.155
1532.3600, -50.163
1532.3700, -50.176
1532.3800, -50.182
1532.3900, -50.209
1532.4000, -50.219
1532.4100, -50.233
1532.4200, -50.246
1532.4300, -50.263
1532.4400, -50.275
1532.4500, -50.267
1532.4600, -50.273
1532.4700, -50.273
1532.4800, -50.260
1532.4900, -50.251
1532.5000, -50.235
1532.5100, -50.214
1532.5200, -50.198
1532.5300, -50.173
1532.5400, -50.137
1532.5500, -50.114
1532.5600, -50.083
1532.5700, -50.055
1532.5800, -50.023
1532.5900, -50.004
1532.6000, -49.977
1532.6100, -49.956
1532.6200, -49.948
1532.6300, -49.946
1532.6400, -49.930
1532.6500, -49.931
1532.6600, -49.922
1532.6700, -49.919
1532.6800, -49.919
1532.6900, -49.920
1532.7000, -49.919
1532.7100, -49.919
1532.7200, -49.917
1532.7300, -49.921
1532.7400, -49.922
1532.7500, -49.915
1532.7600, -49.910
1532.7700, -49.915
1532.7800, -49.907
1532.7900, -49.903
1532.8000, -49.906
1532.8100, -49.911
1532.8200, -49.905
1532.8300, -49.912
1532.8400, -49.922
1532.8500, -49.937
1532.8600, -49.945
1532.8700, -49.954
1532.8800, -49.970
1532.8900, -49.992
1532.9000, -50.007
1532.9100, -50.031
1532.9200, -50.044
1532.9300, -50.045
1532.9400, -50.044
1532.9500, -50.033
1532.9600, -50.016
1532.9700, -49.999
1532.9800, -49.973
1532.9900, -49.935
1533.0000, -49.919
1533.0100, -49.887
1533.0200, -49.849
1533.0300, -49.823
1533.0400, -49.800
1533.0500, -49.779
1533.0600, -49.758
1533.0700, -49.742
1533.0800, -49.742
1533.0900, -49.730
1533.1000, -49.733
1533.1100, -49.730
1533.1200, -49.729
1533.1300, -49.729
1533.1400, -49.738
1533.1500, -49.748
1533.1600, -49.745
1533.1700, -49.751
1533.1800, -49.740
1533.1900, -49.736
1533.2000, -49.728
1533.2100, -49.719
1533.2200, -49.711
1533.2300, -49.714
1533.2400, -49.703
1533.2500, -49.692
1533.2600, -49.690
1533.2700, -49.700
1533.2800, -49.701
1533.2900, -49.703
1533.3000, -49.699
1533.3100, -49.710
1533.3200, -49.728
1533.3300, -49.742
1533.3400, -49.753
1533.3500, -49.768
1533.3600, -49.776
1533.3700, -49.793
1533.3800, -49.807
1533.3900, -49.816
1533.4000, -49.816
1533.4100, -49.819
1533.4200, -49.822
1533.4300, -49.825
1533.4400, -49.827
1533.4500, -49.811
1533.4600, -49.799
1533.4700, -49.781
1533.4800, -49.764
1533.4900, -49.744
1533.5000, -49.738
1533.5100, -49.722
1533.5200, -49.708
1533.5300, -49.680
1533.5400, -49.669
1533.5500, -49.647
1533.5600, -49.654
1533.5700, -49.656
1533.5800, -49.645
1533.5900, -49.631
1533.6000, -49.633
1533.6100, -49.629
1533.6200, -49.630
1533.6300, -49.622
1533.6400, -49.615
1533.6500, -49.602
1533.6600, -49.599
1533.6700, -49.594
1533.6800, -49.596
1533.6900, -49.597
1533.7000, -49.584
1533.7100, -49.571
1533.7200, -49.566
1533.7300, -49.562
1533.7400, -49.550
1533.7500, -49.533
1533.7600, -49.524
1533.7700, -49.516
1533.7800, -49.514
1533.7900, -49.519
1533.8000, -49.531
1533.8100, -49.539
1533.8200, -49.550
1533.8300, -49.556
1533.8400, -49.569
1533.8500, -49.589
1533.8600, -49.600
1533.8700, -49.606
1533.8800, -49.621
1533.8900, -49.629
1533.9000, -49.641
1533.9100, -49.645
1533.9200, -49.647
1533.9300, -49.637
1533.9400, -49.628
1533.9500, -49.601
1533.9600, -49.580
1533.9700, -49.557
1533.9800, -49.541
1533.9900, -49.520
1534.0000, -49.510
1534.0100, -49.503
1534.0200, -49.500
1534.0300, -49.493
1534.0400, -49.500
1534.0500, -49.495
1534.0600, -49.512
1534.0700, -49.511
1534.0800, -49.516
1534.0900, -49.526
1534.1000, -49.541
1534.1100, -49.550
1534.1200, -49.559
1534.1300, -49.555
1534.1400, -49.545
1534.1500, -49.539
1534.1600, -49.535
1534.1700, -49.522
1534.1800, -49.517
1534.1900, -49.497
1534.2000, -49.477
1534.2100, -49.457
1534.2200, -49.446
1534.2300, -49.437
1534.2400, -49.426
1534.2500, -49.421
1534.2600, -49.412
1534.2700, -49.415
1534.2800, -49.418
1534.2900, -49.413
1534.3000, -49.425
1534.3100, -49.437
1534.3200, -49.452
1534.3300, -49.458
1534.3400, -49.462
1534.3500, -49.467
1534.3600, -49.465
1534.3700, -49.461
1534.3800, -49.450
1534.3900, -49.444
1534.4000, -49.439
1534.4100, -49.417
1534.4200, -49.417
1534.4300, -49.415
1534.4400, -49.410
1534.4500, -49.405
1534.4600, -49.408
1534.4700, -49.401
1534.4800, -49.406
1534.4900, -49.406
1534.5000, -49.411
1534.5100, -49.415
1534.5200, -49.430
1534.5300, -49.441
1534.5400, -49.449
1534.5500, -49.453
1534.5600, -49.455
1534.5700, -49.464
1534.5800, -49.464
1534.5900, -49.455
1534.6000, -49.452
1534.6100, -49.447
1534.6200, -49.429
1534.6300, -49.432
1534.6400, -49.419
1534.6500, -49.413
1534.6600, -49.391
1534.6700, -49.384
1534.6800, -49.362
1534.6900, -49.360
1534.7000, -49.347
1534.7100, -49.324
1534.7200, -49.311
1534.7300, -49.309
1534.7400, -49.288
1534.7500, -49.277
1534.7600, -49.272
1534.7700, -49.269
1534.7800, -49.264
1534.7900, -49.269
1534.8000, -49.272
1534.8100, -49.278
1534.8200, -49.290
1534.8300, -49.299
1534.8400, -49.308
1534.8500, -49.323
1534.8600, -49.324
1534.8700, -49.340
1534.8800, -49.361
1534.8900, -49.362
1534.9000, -49.366
1534.9100, -49.368
1534.9200, -49.362
1534.9300, -49.366
1534.9400, -49.372
1534.9500, -49.368
1534.9600, -49.365
1534.9700, -49.363
1534.9800, -49.363
1534.9900, -49.365
1535.0000, -49.374
1535.0100, -49.374
1535.0200, -49.386
1535.0300, -49.399
1535.0400, -49.399
1535.0500, -49.407
1535.0600, -49.422
1535.0700, -49.432
1535.0800, -49.441
1535.0900, -49.441
1535.1000, -49.448
1535.1100, -49.449
1535.1200, -49.438
1535.1300, -49.421
1535.1400, -49.400
1535.1500, -49.370
1535.1600, -49.331
1535.1700, -49.299
1535.1800, -49.268
1535.1900, -49.245
1535.2000, -49.215
1535.2100, -49.191
1535.2200, -49.170
1535.2300, -49.155
1535.2400, -49.160
1535.2500, -49.155
1535.2600, -49.147
1535.2700, -49.156
1535.2800, -49.170
1535.2900, -49.186
1535.3000, -49.211
1535.3100, -49.222
1535.3200, -49.233
1535.3300, -49.231
1535.3400, -49.243
1535.3500, -49.244
1535.3600, -49.251
1535.3700, -49.240
1535.3800, -49.242
1535.3900, -49.239
1535.4000, -49.241
1535.4100, -49.242
1535.4200, -49.251
1535.4300, -49.252
1535.4400, -49.269
1535.4500, -49.293
1535.4600, -49.307
1535.4700, -49.312
1535.4800, -49.330
1535.4900, -49.350
1535.5000, -49.370
1535.5100, -49.386
1535.5200, -49.399
1535.5300, -49.391
1535.5400, -49.397
1535.5500, -49.402
1535.5600, -49.395
1535.5700, -49.394
1535.5800, -49.387
1535.5900, -49.381
1535.6000, -49.362
1535.6100, -49.345
1535.6200, -49.331
1535.6300, -49.291
1535.6400, -49.260
1535.6500, -49.231
1535.6600, -49.197
1535.6700, -49.163
1535.6800, -49.135
1535.6900, -49.112
1535.7000, -49.098
1535.7100, -49.099
1535.7200, -49.086
1535.7300, -49.076
1535.7400, -49.084
1535.7500, -49.085
1535.7600, -49.081
1535.7700, -49.075
1535.7800, -49.084
1535.7900, -49.079
1535.8000, -49.074
1535.8100, -49.088
1535.8200, -49.087
1535.8300, -49.102
1535.8400, -49.112
1535.8500, -49.119
1535.8600, -49.112
1535.8700, -49.125
1535.8800, -49.128
1535.8900, -49.127
1535.9000, -49.131
1535.9100, -49.128
1535.9200, -49.125
1535.9300, -49.132
1535.9400, -49.132
1535.9500, -49.142
1535.9600, -49.161
1535.9700, -49.183
1535.9800, -49.194
1535.9900, -49.216
1536.0000, -49.230
1536.0100, -49.242
1536.0200, -49.257
1536.0300, -49.268
1536.0400, -49.270
1536.0500, -49.278
1536.0600, -49.273
1536.0700, -49.264
1536.0800, -49.267
1536.0900, -49.262
1536.1000, -49.234
1536.1100, -49.208
1536.1200, -49.173
1536.1300, -49.136
1536.1400, -49.100
1536.1500, -49.061
1536.1600, -49.019
1536.1700, -48.991
1536.1800, -48.974
1536.1900, -48.961
1536.2000, -48.951
1536.2100, -48.949
1536.2200, -48.947
1536.2300, -48.953
1536.2400, -48.962
1536.2500, -48.968
1536.2600, -48.972
1536.2700, -48.980
1536.2800, -48.977
1536.2900, -48.981
1536.3000, -48.983
1536.3100, -48.961
1536.3200, -48.962
1536.3300, -48.955
1536.3400, -48.946
1536.3500, -48.932
1536.3600, -48.933
1536.3700, -48.936
1536.3800, -48.938
1536.3900, -48.949
1536.4000, -48.952
1536.4100, -48.968
1536.4200, -48.984
1536.4300, -48.993
1536.4400, -49.001
1536.4500, -49.023
1536.4600, -49.032
1536.4700, -49.048
1536.4800, -49.067
1536.4900, -49.078
1536.5000, -49.083
1536.5100, -49.085
1536.5200, -49.073
1536.5300, -49.074
1536.5400, -49.066
1536.5500, -49.039
1536.5600, -49.022
1536.5700, -49.000
1536.5800, -48.976
1536.5900, -48.955
1536.6000, -48.938
1536.6100, -48.912
1536.6200, -48.889
1536.6300, -48.868
1536.6400, -48.838
1536.6500, -48.823
1536.6600, -48.816
1536.6700, -48.801
1536.6800, -48.781
1536.6900, -48.778
1536.7000, -48.767
1536.7100, -48.762
1536.7200, -48.764
1536.7300, -48.759
1536.7400, -48.738
1536.7500, -48.738
1536.7600, -48.743
1536.7700, -48.726
1536.7800, -48.728
1536.7900, -48.731
1536.8000, -48.727
1536.8100, -48.724
1536.8200, -48.728
1536.8300, -48.730
1536.8400, -48.735
1536.8500, -48.741
1536.8600, -48.744
1536.8700, -48.736
1536.8800, -48.732
1536.8900, -48.732
1536.9000, -48.741
1536.9100, -48.738
1536.9200, -48.749
1536.9300, -48.751
1536.9400, -48.741
1536.9500, -48.741
1536.9600, -48.746
1536.9700, -48.769
1536.9800, -48.799
1536.9900, -48.807
1537.0000, -48.805
1537.0100, -48.801
1537.0200, -48.802
1537.0300, -48.800
1537.0400, -48.797
1537.0500, -48.777
1537.0600, -48.749
1537.0700, -48.711
1537.0800, -48.684
1537.0900, -48.666
1537.1000, -48.639
1537.1100, -48.601
1537.1200, -48.578
1537.1300, -48.548
1537.1400, -48.531
1537.1500, -48.529
1537.1600, -48.521
1537.1700, -48.515
1537.1800, -48.498
